Territory,WHO region,Transmission zone,Year,Week,Start date,End date,Collected,Processed,A (H1),A (H1N1)pdm09,A (H3),A (H5),A (not subtyped),A (total),B (Yamagata),B (Victoria),B (not subtyped),B (total),Total positive,Total negative,ILI activity
Albania,European Region of WHO,South West Europe,2021,29,7/19/21,7/25/21, ,20,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,30,7/26/21,8/1/21, ,30,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,31,8/2/21,8/8/21, ,53,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,32,8/9/21,8/15/21, ,216,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,33,8/16/21,8/22/21, ,144,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,34,8/23/21,8/29/21, ,66,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,35,8/30/21,9/5/21, ,24,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,36,9/6/21,9/12/21, ,19,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,37,9/13/21,9/19/21, ,18,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,38,9/20/21,9/26/21, ,143,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,39,9/27/21,10/3/21, ,150,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,40,10/4/21,10/10/21, ,216,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,41,10/11/21,10/17/21, ,18,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,42,10/18/21,10/24/21, ,52,0,0,0, ,2,2,0,0,0,0,2, ,No Report
Albania,European Region of WHO,South West Europe,2021,43,10/25/21,10/31/21, ,173,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,44,11/1/21,11/7/21, ,185,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,45,11/8/21,11/14/21, ,215,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,46,11/15/21,11/21/21, ,248,0,0,0, ,0,0,0,0,0,0,0, ,No Report
Albania,European Region of WHO,South West Europe,2021,47,11/22/21,11/28/21, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2021,48,11/29/21,12/5/21, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2021,49,12/6/21,12/12/21, ,314,0,0,0, ,9,9,0,0,0,0,9, ,No Report
Albania,European Region of WHO,South West Europe,2021,50,12/13/21,12/19/21, ,442,0,0,0, ,15,15,0,0,0,0,15, ,No Report
Albania,European Region of WHO,South West Europe,2021,51,12/20/21,12/26/21, ,1563,0,0,117, ,0,117,0,0,0,0,117, ,No Report
Albania,European Region of WHO,South West Europe,2021,52,12/27/21,1/2/22, ,2536,0,0,379, ,0,379,0,0,0,0,379, ,No Report
Albania,European Region of WHO,South West Europe,2022,1,1/3/22,1/9/22, ,265,0,0,0, ,34,34,0,0,0,0,34, ,No Report
Albania,European Region of WHO,South West Europe,2022,2,1/10/22,1/16/22, ,4021,0,0,0, ,15,15,0,0,0,0,15, ,No Report
Albania,European Region of WHO,South West Europe,2022,3,1/17/22,1/23/22, ,4049,0,0,0, ,22,22,0,0,0,0,22, ,No Report
Albania,European Region of WHO,South West Europe,2022,4,1/24/22,1/30/22, , , , , , , , , , , , , , ,No Report
Albania,European Region of WHO,South West Europe,2022,5,1/31/22,2/6/22, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,1,12/30/19,1/5/20,14,14, ,1,0,0,0,1,0,3,0,3,4,10,Local Outbreak
Algeria,African Region of WHO,Northern Africa,2020,2,1/6/20,1/12/20,27,27, ,7,0,0,0,7,0,7,0,7,14,12,Regional Outbreak
Algeria,African Region of WHO,Northern Africa,2020,3,1/13/20,1/19/20,13,13, ,3,0,0,0,3,0,3,0,3,6,5,Regional Outbreak
Algeria,African Region of WHO,Northern Africa,2020,4,1/20/20,1/26/20,36,36, ,7,2,0,0,9,0,6,0,6,15,20,Widespread Outbreak
Algeria,African Region of WHO,Northern Africa,2020,5,1/27/20,2/2/20,59,49, ,17,1,0,0,18,0,2,0,2,20,10,Widespread Outbreak
Algeria,African Region of WHO,Northern Africa,2020,6,2/3/20,2/9/20,55,55, ,26,3,0,0,29,0,0,9,9,38,17,Widespread Outbreak
Algeria,African Region of WHO,Northern Africa,2020,7,2/10/20,2/16/20,72,72, ,26,2,0,0,28,0,0,9,9,37,35,Widespread Outbreak
Algeria,African Region of WHO,Northern Africa,2020,8,2/17/20,2/23/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,9,2/24/20,3/1/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,10,3/2/20,3/8/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,11,3/9/20,3/15/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,12,3/16/20,3/22/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,13,3/23/20,3/29/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,14,3/30/20,4/5/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,15,4/6/20,4/12/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,16,4/13/20,4/19/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,17,4/20/20,4/26/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,18,4/27/20,5/3/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,19,5/4/20,5/10/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,20,5/11/20,5/17/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,21,5/18/20,5/24/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,22,5/25/20,5/31/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,23,6/1/20,6/7/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,24,6/8/20,6/14/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,25,6/15/20,6/21/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,26,6/22/20,6/28/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,27,6/29/20,7/5/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,28,7/6/20,7/12/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,29,7/13/20,7/19/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,30,7/20/20,7/26/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,31,7/27/20,8/2/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,32,8/3/20,8/9/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,33,8/10/20,8/16/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,34,8/17/20,8/23/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,35,8/24/20,8/30/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,36,8/31/20,9/6/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,37,9/7/20,9/13/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,38,9/14/20,9/20/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,39,9/21/20,9/27/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,40,9/28/20,10/4/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,41,10/5/20,10/11/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,42,10/12/20,10/18/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,43,10/19/20,10/25/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,44,10/26/20,11/1/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,45,11/2/20,11/8/20, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2020,46,11/9/20,11/15/20,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2020,47,11/16/20,11/22/20,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2020,48,11/23/20,11/29/20,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2020,49,11/30/20,12/6/20,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2020,50,12/7/20,12/13/20,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2020,51,12/14/20,12/20/20,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2020,52,12/21/20,12/27/20,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2020,53,12/28/20,1/3/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,1,1/4/21,1/10/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,2,1/11/21,1/17/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,3,1/18/21,1/24/21,326,326, ,0,0,0,0,0,0,1,0,1,1,325,No Report
Algeria,African Region of WHO,Northern Africa,2021,4,1/25/21,1/31/21,350,350, ,0,0,0,0,0,0,0,0,0,0,350,No Report
Algeria,African Region of WHO,Northern Africa,2021,5,2/1/21,2/7/21,475,475, ,0,0,0,0,0,0,2,0,2,2,473,No Report
Algeria,African Region of WHO,Northern Africa,2021,6,2/8/21,2/14/21,289,289, ,0,0,0,0,0,0,0,0,0,0,289,No Report
Algeria,African Region of WHO,Northern Africa,2021,7,2/15/21,2/21/21,300,300, ,0,0,0,0,0,0,0,0,0,0,300,No Report
Algeria,African Region of WHO,Northern Africa,2021,8,2/22/21,2/28/21,261,261, ,0,0,0,0,0,0,0,0,0,0,261,No Report
Algeria,African Region of WHO,Northern Africa,2021,9,3/1/21,3/7/21,216,216, ,0,0,0,0,0,0,0,0,0,0,216,No Report
Algeria,African Region of WHO,Northern Africa,2021,10,3/8/21,3/14/21,124,124, ,0,0,0,0,0,0,0,0,0,0,124,No Report
Algeria,African Region of WHO,Northern Africa,2021,11,3/15/21,3/21/21,60,60, ,0,0,0,0,0,0,0,0,0,0,60,No Report
Algeria,African Region of WHO,Northern Africa,2021,12,3/22/21,3/28/21,54,54, ,0,0,0,0,0,0,0,0,0,0,54,No Report
Algeria,African Region of WHO,Northern Africa,2021,13,3/29/21,4/4/21,31,31, ,0,0,0,0,0,0,0,0,0,0,31,No Report
Algeria,African Region of WHO,Northern Africa,2021,14,4/5/21,4/11/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,15,4/12/21,4/18/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,16,4/19/21,4/25/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,17,4/26/21,5/2/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,18,5/3/21,5/9/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,19,5/10/21,5/16/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,20,5/17/21,5/23/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,21,5/24/21,5/30/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,22,5/31/21,6/6/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,23,6/7/21,6/13/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,24,6/14/21,6/20/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,25,6/21/21,6/27/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,26,6/28/21,7/4/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,27,7/5/21,7/11/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,28,7/12/21,7/18/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,29,7/19/21,7/25/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,30,7/26/21,8/1/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,31,8/2/21,8/8/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,32,8/9/21,8/15/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,33,8/16/21,8/22/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,34,8/23/21,8/29/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,35,8/30/21,9/5/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,36,9/6/21,9/12/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,37,9/13/21,9/19/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,38,9/20/21,9/26/21,0,0, ,0,0,0,0,0,0,0,0,0,0, ,No Report
Algeria,African Region of WHO,Northern Africa,2021,39,9/27/21,10/3/21, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2021,40,10/4/21,10/10/21, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2021,41,10/11/21,10/17/21, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2021,42,10/18/21,10/24/21, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2021,43,10/25/21,10/31/21, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2021,44,11/1/21,11/7/21, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2021,45,11/8/21,11/14/21, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2021,46,11/15/21,11/21/21, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2021,47,11/22/21,11/28/21, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2021,48,11/29/21,12/5/21, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2021,49,12/6/21,12/12/21, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2021,50,12/13/21,12/19/21, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2021,51,12/20/21,12/26/21, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2021,52,12/27/21,1/2/22, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2022,1,1/3/22,1/9/22, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2022,2,1/10/22,1/16/22, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2022,3,1/17/22,1/23/22, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2022,4,1/24/22,1/30/22, , , , , , , , , , , , , , ,No Report
Algeria,African Region of WHO,Northern Africa,2022,5,1/31/22,2/6/22, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,1,12/30/19,1/5/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,2,1/6/20,1/12/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,3,1/13/20,1/19/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,4,1/20/20,1/26/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,5,1/27/20,2/2/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,6,2/3/20,2/9/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,7,2/10/20,2/16/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,8,2/17/20,2/23/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,9,2/24/20,3/1/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,10,3/2/20,3/8/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,11,3/9/20,3/15/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,12,3/16/20,3/22/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,13,3/23/20,3/29/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,14,3/30/20,4/5/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,15,4/6/20,4/12/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,16,4/13/20,4/19/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,17,4/20/20,4/26/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,18,4/27/20,5/3/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,19,5/4/20,5/10/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,20,5/11/20,5/17/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,21,5/18/20,5/24/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,22,5/25/20,5/31/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,23,6/1/20,6/7/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,24,6/8/20,6/14/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,25,6/15/20,6/21/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,26,6/22/20,6/28/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,27,6/29/20,7/5/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,28,7/6/20,7/12/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,29,7/13/20,7/19/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,30,7/20/20,7/26/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,31,7/27/20,8/2/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,32,8/3/20,8/9/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,33,8/10/20,8/16/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,34,8/17/20,8/23/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,35,8/24/20,8/30/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,36,8/31/20,9/6/20, , , , , , , , , , , , , , ,No Report
Angola,African Region of WHO,Middle Africa,2020,37,9/7/20,9/13/20, , , , , , , , , , , , , , ,No Report
